lg,item,syn,sentence,condition,headn,attn,verbn,model_type,surprisal
turkish,22,1,Sunucuların kuaförü ilk kez çılgınca eğlendilar,condition_a,sg,pl,pl,bert,14.759904384613037
turkish,22,1,Sunucuların kuaförü ilk kez çılgınca eğlendi,condition_b,sg,pl,sg,bert,2.6773064136505127
turkish,22,1,Sunucunun kuaförü ilk kez çılgınca eğlendilar,condition_c,sg,sg,pl,bert,15.80382776260376
turkish,22,1,Sunucunun kuaförü ilk kez çılgınca eğlendi,condition_d,sg,sg,sg,bert,3.4337046146392822
turkish,23,1,Garsonların şefi şikayetten hemen sonra sustular,condition_a,sg,pl,pl,bert,19.245306491851807
turkish,23,1,Garsonların şefi şikayetten hemen sonra sustu,condition_b,sg,pl,sg,bert,10.880658149719238
turkish,23,1,Garsonun şefi şikayetten hemen sonra sustular,condition_c,sg,sg,pl,bert,18.700597286224365
turkish,23,1,Garsonun şefi şikayetten hemen sonra sustu,condition_d,sg,sg,sg,bert,10.563390731811523
turkish,24,1,Noterlerin şoförü her zamanki gibi geciktilar,condition_a,sg,pl,pl,bert,16.626261711120605
turkish,24,1,Noterlerin şoförü her zamanki gibi gecikti,condition_b,sg,pl,sg,bert,13.511090278625488
turkish,24,1,Noterin şoförü her zamanki gibi geciktilar,condition_c,sg,sg,pl,bert,16.959496021270752
turkish,24,1,Noterin şoförü her zamanki gibi gecikti,condition_d,sg,sg,sg,bert,11.248181343078613
turkish,25,1,Tenisçilerin terapisti akşama kadar sessizce oturdular,condition_a,sg,pl,pl,bert,6.3691229820251465
turkish,25,1,Tenisçilerin terapisti akşama kadar sessizce oturdu,condition_b,sg,pl,sg,bert,5.091439247131348
turkish,25,1,Tenisçinin terapisti akşama kadar sessizce oturdular,condition_c,sg,sg,pl,bert,7.266208171844482
turkish,25,1,Tenisçinin terapisti akşama kadar sessizce oturdu,condition_d,sg,sg,sg,bert,4.898090362548828
turkish,26,1,Mankenlerin menajeri akşamki gösteriden önce kaçtılar,condition_a,sg,pl,pl,bert,11.849872589111328
turkish,26,1,Mankenlerin menajeri akşamki gösteriden önce kaçtı,condition_b,sg,pl,sg,bert,10.698318481445312
turkish,26,1,Mankenin menajeri akşamki gösteriden önce kaçtılar,condition_c,sg,sg,pl,bert,13.147265434265137
turkish,26,1,Mankenin menajeri akşamki gösteriden önce kaçtı,condition_d,sg,sg,sg,bert,10.380043983459473
turkish,27,1,Hastaların cerrahı bile bile geç kaldılar,condition_a,sg,pl,pl,bert,5.778167247772217
turkish,27,1,Hastaların cerrahı bile bile geç kaldı,condition_b,sg,pl,sg,bert,4.5533833503723145
turkish,27,1,Hastanın cerrahı bile bile geç kaldılar,condition_c,sg,sg,pl,bert,6.977307319641113
turkish,27,1,Hastanın cerrahı bile bile geç kaldı,condition_d,sg,sg,sg,bert,4.813035488128662
turkish,28,1,Mimarların elemanı beklenmedik bir anda hastalandılar,condition_a,sg,pl,pl,bert,17.851118087768555
turkish,28,1,Mimarların elemanı beklenmedik bir anda hastalandı,condition_b,sg,pl,sg,bert,10.175612449645996
turkish,28,1,Mimarın elemanı beklenmedik bir anda hastalandılar,condition_c,sg,sg,pl,bert,19.825517654418945
turkish,28,1,Mimarın elemanı beklenmedik bir anda hastalandı,condition_d,sg,sg,sg,bert,9.89798355102539
turkish,29,1,İzcilerin lideri sert rüzgardan dolayı üşüdülar,condition_a,sg,pl,pl,bert,33.17149496078491
turkish,29,1,İzcilerin lideri sert rüzgardan dolayı üşüdü,condition_b,sg,pl,sg,bert,20.50550079345703
turkish,29,1,İzcinin lideri sert rüzgardan dolayı üşüdülar,condition_c,sg,sg,pl,bert,33.68486309051514
turkish,29,1,İzcinin lideri sert rüzgardan dolayı üşüdü,condition_d,sg,sg,sg,bert,20.620347023010254
turkish,30,1,Diplomatların misafiri yemekten sonra yine acıktılar,condition_a,sg,pl,pl,bert,26.509568214416504
turkish,30,1,Diplomatların misafiri yemekten sonra yine acıktı,condition_b,sg,pl,sg,bert,21.436835289001465
turkish,30,1,Diplomatın misafiri yemekten sonra yine acıktılar,condition_c,sg,sg,pl,bert,27.312158584594727
turkish,30,1,Diplomatın misafiri yemekten sonra yine acıktı,condition_d,sg,sg,sg,bert,21.658174514770508
turkish,31,1,Spikerlerin makyözü erken ödemeden dolayı sevindilar,condition_a,sg,pl,pl,bert,19.67079734802246
turkish,31,1,Spikerlerin makyözü erken ödemeden dolayı sevindi,condition_b,sg,pl,sg,bert,10.325472831726074
turkish,31,1,Spikerin makyözü erken ödemeden dolayı sevindilar,condition_c,sg,sg,pl,bert,17.715373039245605
turkish,31,1,Spikerin makyözü erken ödemeden dolayı sevindi,condition_d,sg,sg,sg,bert,10.224961280822754
turkish,32,1,Aktörlerin psikoloğu mesaiden hemen sonra uzandılar,condition_a,sg,pl,pl,bert,23.61959171295166
turkish,32,1,Aktörlerin psikoloğu mesaiden hemen sonra uzandı,condition_b,sg,pl,sg,bert,13.016372680664062
turkish,32,1,Aktörün psikoloğu mesaiden hemen sonra uzandılar,condition_c,sg,sg,pl,bert,24.44409942626953
turkish,32,1,Aktörün psikoloğu mesaiden hemen sonra uzandı,condition_d,sg,sg,sg,bert,12.752760887145996
turkish,33,1,Gazetecilerin stajyeri ilk denemede epey zorlandılar,condition_a,sg,pl,pl,bert,16.300495147705078
turkish,33,1,Gazetecilerin stajyeri ilk denemede epey zorlandı,condition_b,sg,pl,sg,bert,5.456361770629883
turkish,33,1,Gazetecinin stajyeri ilk denemede epey zorlandılar,condition_c,sg,sg,pl,bert,13.957484245300293
turkish,33,1,Gazetecinin stajyeri ilk denemede epey zorlandı,condition_d,sg,sg,sg,bert,5.169165134429932
turkish,34,1,Polislerin amiri geç bir vakitte kalktılar,condition_a,sg,pl,pl,bert,9.364502906799316
turkish,34,1,Polislerin amiri geç bir vakitte kalktı,condition_b,sg,pl,sg,bert,7.148633003234863
turkish,34,1,Polisin amiri geç bir vakitte kalktılar,condition_c,sg,sg,pl,bert,11.421163558959961
turkish,34,1,Polisin amiri geç bir vakitte kalktı,condition_d,sg,sg,sg,bert,7.376344680786133
turkish,35,1,Milyonerlerin ortağı müthiş bir ağrıyla uyandılar,condition_a,sg,pl,pl,bert,13.576996326446533
turkish,35,1,Milyonerlerin ortağı müthiş bir ağrıyla uyandı,condition_b,sg,pl,sg,bert,2.4052953720092773
turkish,35,1,Milyonerin ortağı müthiş bir ağrıyla uyandılar,condition_c,sg,sg,pl,bert,13.76048469543457
turkish,35,1,Milyonerin ortağı müthiş bir ağrıyla uyandı,condition_d,sg,sg,sg,bert,2.5337531566619873
turkish,36,1,Kadınların jinekoloğu boş bir caddede yürüdülar,condition_a,sg,pl,pl,bert,21.54486656188965
turkish,36,1,Kadınların jinekoloğu boş bir caddede yürüdü,condition_b,sg,pl,sg,bert,8.003504753112793
turkish,36,1,Kadının jinekoloğu boş bir caddede yürüdülar,condition_c,sg,sg,pl,bert,19.649422645568848
turkish,36,1,Kadının jinekoloğu boş bir caddede yürüdü,condition_d,sg,sg,sg,bert,7.329721450805664
turkish,37,1,Politikacıların tercümanı toplantıdan sonra birden sarardılar,condition_a,sg,pl,pl,bert,25.60443687438965
turkish,37,1,Politikacıların tercümanı toplantıdan sonra birden sarardı,condition_b,sg,pl,sg,bert,21.73153781890869
turkish,37,1,Politikacının tercümanı toplantıdan sonra birden sarardılar,condition_c,sg,sg,pl,bert,25.80856418609619
turkish,37,1,Politikacının tercümanı toplantıdan sonra birden sarardı,condition_d,sg,sg,sg,bert,21.46125602722168
turkish,38,1,Mühendislerin işvereni yabancı bir ülkede kayboldular,condition_a,sg,pl,pl,bert,20.338298797607422
turkish,38,1,Mühendislerin işvereni yabancı bir ülkede kayboldu,condition_b,sg,pl,sg,bert,11.570515632629395
turkish,38,1,Mühendisin işvereni yabancı bir ülkede kayboldular,condition_c,sg,sg,pl,bert,21.233924865722656
turkish,38,1,Mühendisin işvereni yabancı bir ülkede kayboldu,condition_d,sg,sg,sg,bert,12.081194877624512
turkish,1,0,yöneticilerin aşçısı mutfakta sürekli zıpladılar,condition_a,sg,pl,pl,gpt2,15.653759002685547
turkish,1,0,yöneticilerin aşçısı mutfakta sürekli zıpladı,condition_b,sg,pl,sg,gpt2,12.726764678955078
turkish,1,0,yöneticinin aşçısı mutfakta sürekli zıpladılar,condition_c,sg,sg,pl,gpt2,16.7240571975708
turkish,1,0,yöneticinin aşçısı mutfakta sürekli zıpladı,condition_d,sg,sg,sg,gpt2,12.75399112701416
turkish,2,0,öğrencilerin ablası sınıfta birden bayıldılar,condition_a,sg,pl,pl,gpt2,12.80263876914978
turkish,2,0,öğrencilerin ablası sınıfta birden bayıldı,condition_b,sg,pl,sg,gpt2,10.296486377716064
turkish,2,0,öğrencinin ablası sınıfta birden bayıldılar,condition_c,sg,sg,pl,gpt2,13.617377758026123
turkish,2,0,öğrencinin ablası sınıfta birden bayıldı,condition_d,sg,sg,sg,gpt2,10.449021339416504
turkish,3,0,marangozların abisi atölyeden hızla uzaklaştılar,condition_a,sg,pl,pl,gpt2,5.324645280838013
turkish,3,0,marangozların abisi atölyeden hızla uzaklaştı,condition_b,sg,pl,sg,gpt2,2.7960972785949707
turkish,3,0,marangozun abisi atölyeden hızla uzaklaştılar,condition_c,sg,sg,pl,gpt2,5.581068992614746
turkish,3,0,marangozun abisi atölyeden hızla uzaklaştı,condition_d,sg,sg,sg,gpt2,2.7462007999420166
turkish,4,0,mahallelilerin emlakçısı aniden küstahça güldüler,condition_a,sg,pl,pl,gpt2,12.223790645599365
turkish,4,0,mahallelilerin emlakçısı aniden küstahça güldü,condition_b,sg,pl,sg,gpt2,5.962618827819824
turkish,4,0,mahallelinin emlakçısı aniden küstahça güldüler,condition_c,sg,sg,pl,gpt2,12.367925643920898
turkish,4,0,mahallelinin emlakçısı aniden küstahça güldü,condition_d,sg,sg,sg,gpt2,5.977618217468262
turkish,5,0,kızların halası sabaha kadar ağladılar,condition_a,sg,pl,pl,gpt2,9.090562343597412
turkish,5,0,kızların halası sabaha kadar ağladı,condition_b,sg,pl,sg,gpt2,5.4136292934417725
turkish,5,0,kızın halası sabaha kadar ağladılar,condition_c,sg,sg,pl,gpt2,13.71171236038208
turkish,5,0,kızın halası sabaha kadar ağladı,condition_d,sg,sg,sg,gpt2,8.477598905563354
turkish,6,0,damatların dayısı arada sırada sıkıldılar,condition_a,sg,pl,pl,gpt2,15.376997232437134
turkish,6,0,damatların dayısı arada sırada sıkıldı,condition_b,sg,pl,sg,gpt2,12.717439651489258
turkish,6,0,damatın dayısı arada sırada sıkıldılar,condition_c,sg,sg,pl,gpt2,14.997849702835083
turkish,6,0,damatın dayısı arada sırada sıkıldı,condition_d,sg,sg,sg,gpt2,11.830018997192383
turkish,7,0,doktorların çiçekçisi günden güne zayıfladılar,condition_a,sg,pl,pl,gpt2,16.419528007507324
turkish,7,0,doktorların çiçekçisi günden güne zayıfladı,condition_b,sg,pl,sg,gpt2,9.876409769058228
turkish,7,0,doktorun çiçekçisi günden güne zayıfladılar,condition_c,sg,sg,pl,gpt2,17.406352996826172
turkish,7,0,doktorun çiçekçisi günden güne zayıfladı,condition_d,sg,sg,sg,gpt2,9.864571571350098
turkish,8,0,stajyerlerin eniştesi geceden önce uyudular,condition_a,sg,pl,pl,gpt2,13.428310513496399
turkish,8,0,stajyerlerin eniştesi geceden önce uyudu,condition_b,sg,pl,sg,gpt2,8.750518918037415
turkish,8,0,stajyerin eniştesi geceden önce uyudular,condition_c,sg,sg,pl,gpt2,13.232251048088074
turkish,8,0,stajyerin eniştesi geceden önce uyudu,condition_d,sg,sg,sg,gpt2,8.381044268608093
turkish,9,0,aristokratların hizmetçisi yorgun argın yattılar,condition_a,sg,pl,pl,gpt2,14.078543186187744
turkish,9,0,aristokratların hizmetçisi yorgun argın yattı,condition_b,sg,pl,sg,gpt2,11.576714515686035
turkish,9,0,aristokratın hizmetçisi yorgun argın yattılar,condition_c,sg,sg,pl,gpt2,14.219499111175537
turkish,9,0,aristokratın hizmetçisi yorgun argın yattı,condition_d,sg,sg,sg,gpt2,10.879880905151367
turkish,10,0,konuşmacıların sunucusu olağanüstü hızlı koştular,condition_a,sg,pl,pl,gpt2,13.443567276000977
turkish,10,0,konuşmacıların sunucusu olağanüstü hızlı koştu,condition_b,sg,pl,sg,gpt2,8.58690357208252
turkish,10,0,konuşmacının sunucusu olağanüstü hızlı koştular,condition_c,sg,sg,pl,gpt2,14.912749528884888
turkish,10,0,konuşmacının sunucusu olağanüstü hızlı koştu,condition_d,sg,sg,sg,gpt2,9.433399200439453
turkish,11,0,psikiyatristlerin eczacısı aç susuz dolaştılar,condition_a,sg,pl,pl,gpt2,16.658493995666504
turkish,11,0,psikiyatristlerin eczacısı aç susuz dolaştı,condition_b,sg,pl,sg,gpt2,12.844613552093506
turkish,11,0,psikiyatristin eczacısı aç susuz dolaştılar,condition_c,sg,sg,pl,gpt2,17.422258138656616
turkish,11,0,psikiyatristin eczacısı aç susuz dolaştı,condition_d,sg,sg,sg,gpt2,12.830587148666382
turkish,12,0,politikacıların hocası adliyeden çabucak çıktılar,condition_a,sg,pl,pl,gpt2,7.176283836364746
turkish,12,0,politikacıların hocası adliyeden çabucak çıktı,condition_b,sg,pl,sg,gpt2,4.897876739501953
turkish,12,0,politikacının hocası adliyeden çabucak çıktılar,condition_c,sg,sg,pl,gpt2,7.58542013168335
turkish,12,0,politikacının hocası adliyeden çabucak çıktı,condition_d,sg,sg,sg,gpt2,5.232724189758301
turkish,13,0,hakimlerin çaycısı nedensiz yere kızdılar,condition_a,sg,pl,pl,gpt2,12.990905284881592
turkish,13,0,hakimlerin çaycısı nedensiz yere kızdı,condition_b,sg,pl,sg,gpt2,10.4718918800354
turkish,13,0,hakimin çaycısı nedensiz yere kızdılar,condition_c,sg,sg,pl,gpt2,13.050182819366455
turkish,13,0,hakimin çaycısı nedensiz yere kızdı,condition_d,sg,sg,sg,gpt2,9.85611867904663
turkish,14,0,oyuncuların hemşiresi etrafta amaçsızca gezdiler,condition_a,sg,pl,pl,gpt2,10.31491994857788
turkish,14,0,oyuncuların hemşiresi etrafta amaçsızca gezdi,condition_b,sg,pl,sg,gpt2,10.826519012451172
turkish,14,0,oyuncunun hemşiresi etrafta amaçsızca gezdiler,condition_c,sg,sg,pl,gpt2,10.837636947631836
turkish,14,0,oyuncunun hemşiresi etrafta amaçsızca gezdi,condition_d,sg,sg,sg,gpt2,10.823654174804688
turkish,15,0,öğretmenlerin müdiresi biraz önce aradılar,condition_a,sg,pl,pl,gpt2,10.603445529937744
turkish,15,0,öğretmenlerin müdiresi biraz önce aradı,condition_b,sg,pl,sg,gpt2,8.659662246704102
turkish,15,0,öğretmenin müdiresi biraz önce aradılar,condition_c,sg,sg,pl,gpt2,10.893748760223389
turkish,15,0,öğretmenin müdiresi biraz önce aradı,condition_d,sg,sg,sg,gpt2,8.338512420654297
turkish,16,0,milyonerlerin terzisi tamamen gereksizce bağırdılar,condition_a,sg,pl,pl,gpt2,14.433468341827393
turkish,16,0,milyonerlerin terzisi tamamen gereksizce bağırdı,condition_b,sg,pl,sg,gpt2,11.916972160339355
turkish,16,0,milyonerin terzisi tamamen gereksizce bağırdılar,condition_c,sg,sg,pl,gpt2,15.179561138153076
turkish,16,0,milyonerin terzisi tamamen gereksizce bağırdı,condition_d,sg,sg,sg,gpt2,11.863028526306152
turkish,17,0,bebeklerin bakıcısı çok kibar davrandılar,condition_a,sg,pl,pl,gpt2,8.44478988647461
turkish,17,0,bebeklerin bakıcısı çok kibar davrandı,condition_b,sg,pl,sg,gpt2,6.059190630912781
turkish,17,0,bebeğin bakıcısı çok kibar davrandılar,condition_c,sg,sg,pl,gpt2,9.11143159866333
turkish,17,0,bebeğin bakıcısı çok kibar davrandı,condition_d,sg,sg,sg,gpt2,5.84057080745697
turkish,18,0,çocukların dadısı yüksek sesle konuştular,condition_a,sg,pl,pl,gpt2,6.649556756019592
turkish,18,0,çocukların dadısı yüksek sesle konuştu,condition_b,sg,pl,sg,gpt2,4.854837417602539
turkish,18,0,çocuğun dadısı yüksek sesle konuştular,condition_c,sg,sg,pl,gpt2,8.86534309387207
turkish,18,0,çocuğun dadısı yüksek sesle konuştu,condition_d,sg,sg,sg,gpt2,4.990328788757324
turkish,19,0,futbolcuların sürücüsü çok yavaş çalıştılar,condition_a,sg,pl,pl,gpt2,9.474343299865723
turkish,19,0,futbolcuların sürücüsü çok yavaş çalıştı,condition_b,sg,pl,sg,gpt2,6.933258056640625
turkish,19,0,futbolcunun sürücüsü çok yavaş çalıştılar,condition_c,sg,sg,pl,gpt2,9.904768943786621
turkish,19,0,futbolcunun sürücüsü çok yavaş çalıştı,condition_d,sg,sg,sg,gpt2,6.591304779052734
turkish,20,0,modacıların taksicisi saatlerce durmaksızın içtiler,condition_a,sg,pl,pl,gpt2,15.920860767364502
turkish,20,0,modacıların taksicisi saatlerce durmaksızın içti,condition_b,sg,pl,sg,gpt2,13.595552921295166
turkish,20,0,modacının taksicisi saatlerce durmaksızın içtiler,condition_c,sg,sg,pl,gpt2,15.938819885253906
turkish,20,0,modacının taksicisi saatlerce durmaksızın içti,condition_d,sg,sg,sg,gpt2,13.07763957977295
turkish,21,0,sanatçıların çalgıcısı feci bir şekilde öldüler,condition_a,sg,pl,pl,gpt2,7.644433975219727
turkish,21,0,sanatçıların çalgıcısı feci bir şekilde öldü,condition_b,sg,pl,sg,gpt2,2.8417391777038574
turkish,21,0,sanatçının çalgıcısı feci bir şekilde öldüler,condition_c,sg,sg,pl,gpt2,9.348836421966553
turkish,21,0,sanatçının çalgıcısı feci bir şekilde öldü,condition_d,sg,sg,sg,gpt2,3.177708625793457
turkish,22,0,dedektiflerin dişçisi ilk kez çılgınca eğlendiler,condition_a,sg,pl,pl,gpt2,8.982252597808838
turkish,22,0,dedektiflerin dişçisi ilk kez çılgınca eğlendi,condition_b,sg,pl,sg,gpt2,8.397315502166748
turkish,22,0,dedektifin dişçisi ilk kez çılgınca eğlendiler,condition_c,sg,sg,pl,gpt2,9.3021879196167
turkish,22,0,dedektifin dişçisi ilk kez çılgınca eğlendi,condition_d,sg,sg,sg,gpt2,7.657528638839722
turkish,23,0,esnafların müşterisi şikayettten hemen sonra sustular,condition_a,sg,pl,pl,gpt2,14.603230476379395
turkish,23,0,esnafların müşterisi şikayettten hemen sonra sustu,condition_b,sg,pl,sg,gpt2,11.781234681606293
turkish,23,0,esnafın müşterisi şikayettten hemen sonra sustular,condition_c,sg,sg,pl,gpt2,14.784502506256104
turkish,23,0,esnafın müşterisi şikayettten hemen sonra sustu,condition_d,sg,sg,sg,gpt2,11.557938158512115
turkish,24,0,şarkıcıların koruması her zamanki gibi geciktiler,condition_a,sg,pl,pl,gpt2,15.766435146331787
turkish,24,0,şarkıcıların koruması her zamanki gibi gecikti,condition_b,sg,pl,sg,gpt2,10.788883686065674
turkish,24,0,şarkıcının koruması her zamanki gibi geciktiler,condition_c,sg,sg,pl,gpt2,16.977680206298828
turkish,24,0,şarkıcının koruması her zamanki gibi gecikti,condition_d,sg,sg,sg,gpt2,11.40517282485962
turkish,25,0,göstericilerin izleyicisi akşama kadar sessizce oturdular,condition_a,sg,pl,pl,gpt2,9.847251653671265
turkish,25,0,göstericilerin izleyicisi akşama kadar sessizce oturdu,condition_b,sg,pl,sg,gpt2,8.476338386535645
turkish,25,0,göstericinin izleyicisi akşama kadar sessizce oturdular,condition_c,sg,sg,pl,gpt2,10.570041418075562
turkish,25,0,göstericinin izleyicisi akşama kadar sessizce oturdu,condition_d,sg,sg,sg,gpt2,8.33609390258789
turkish,26,0,cerrahların hastası akşamki gösteriden önce kaçtılar,condition_a,sg,pl,pl,gpt2,12.31899356842041
turkish,26,0,cerrahların hastası akşamki gösteriden önce kaçtı,condition_b,sg,pl,sg,gpt2,9.873946189880371
turkish,26,0,cerrahın hastası akşamki gösteriden önce kaçtılar,condition_c,sg,sg,pl,gpt2,12.570028305053711
turkish,26,0,cerrahın hastası akşamki gösteriden önce kaçtı,condition_d,sg,sg,sg,gpt2,9.497976303100586
turkish,27,0,dalgıçların annesi bile bile geç kaldılar,condition_a,sg,pl,pl,gpt2,7.996438503265381
turkish,27,0,dalgıçların annesi bile bile geç kaldı,condition_b,sg,pl,sg,gpt2,4.895298480987549
turkish,27,0,dalgıcın annesi bile bile geç kaldılar,condition_c,sg,sg,pl,gpt2,8.53010082244873
turkish,27,0,dalgıcın annesi bile bile geç kaldı,condition_d,sg,sg,sg,gpt2,5.0442633628845215
turkish,28,0,fabrikatörlerin işçisi beklenmedik bir anda hastalandılar,condition_a,sg,pl,pl,gpt2,12.932490825653076
turkish,28,0,fabrikatörlerin işçisi beklenmedik bir anda hastalandı,condition_b,sg,pl,sg,gpt2,8.232804656028748
turkish,28,0,fabrikatörün işçisi beklenmedik bir anda hastalandılar,condition_c,sg,sg,pl,gpt2,13.274879455566406
turkish,28,0,fabrikatörün işçisi beklenmedik bir anda hastalandı,condition_d,sg,sg,sg,gpt2,7.987329691648483
turkish,29,0,komedyenlerin yardımcısı poyrazdan dolayı üşüdüler,condition_a,sg,pl,pl,gpt2,8.70710802078247
turkish,29,0,komedyenlerin yardımcısı poyrazdan dolayı üşüdü,condition_b,sg,pl,sg,gpt2,6.080578327178955
turkish,29,0,komedyenin yardımcısı poyrazdan dolayı üşüdüler,condition_c,sg,sg,pl,gpt2,8.67253851890564
turkish,29,0,komedyenin yardımcısı poyrazdan dolayı üşüdü,condition_d,sg,sg,sg,gpt2,5.412401914596558
turkish,30,0,şoförlerin yolcusu yemekten sonra yine acıktılar,condition_a,sg,pl,pl,gpt2,12.331624031066895
turkish,30,0,şoförlerin yolcusu yemekten sonra yine acıktı,condition_b,sg,pl,sg,gpt2,11.175085306167603
turkish,30,0,şoförün yolcusu yemekten sonra yine acıktılar,condition_c,sg,sg,pl,gpt2,12.6910982131958
turkish,30,0,şoförün yolcusu yemekten sonra yine acıktı,condition_d,sg,sg,sg,gpt2,10.920388221740723
turkish,31,0,mühendislerin kapıcısı erken ödemeden dolayı sevindiler,condition_a,sg,pl,pl,gpt2,12.701388776302338
turkish,31,0,mühendislerin kapıcısı erken ödemeden dolayı sevindi,condition_b,sg,pl,sg,gpt2,11.795976400375366
turkish,31,0,mühendisin kapıcısı erken ödemeden dolayı sevindiler,condition_c,sg,sg,pl,gpt2,13.303169846534729
turkish,31,0,mühendisin kapıcısı erken ödemeden dolayı sevindi,condition_d,sg,sg,sg,gpt2,10.96060299873352
turkish,32,0,pazarcıların nakliyecisi mesaiden hemen sonra uzandılar,condition_a,sg,pl,pl,gpt2,18.15490961074829
turkish,32,0,pazarcıların nakliyecisi mesaiden hemen sonra uzandı,condition_b,sg,pl,sg,gpt2,14.21857213973999
turkish,32,0,pazarcının nakliyecisi mesaiden hemen sonra uzandılar,condition_c,sg,sg,pl,gpt2,18.98181915283203
turkish,32,0,pazarcının nakliyecisi mesaiden hemen sonra uzandı,condition_d,sg,sg,sg,gpt2,14.281509399414062
turkish,33,0,oyuncuların eğitimcisi ilk denemede epey zorlandılar,condition_a,sg,pl,pl,gpt2,6.20860743522644
turkish,33,0,oyuncuların eğitimcisi ilk denemede epey zorlandı,condition_b,sg,pl,sg,gpt2,4.377774715423584
turkish,33,0,oyuncunun eğitimcisi ilk denemede epey zorlandılar,condition_c,sg,sg,pl,gpt2,7.522341668605804
turkish,33,0,oyuncunun eğitimcisi ilk denemede epey zorlandı,condition_d,sg,sg,sg,gpt2,4.3744699358940125
turkish,34,0,mankenlerin modacısı geç bir vakitte kalktılar,condition_a,sg,pl,pl,gpt2,10.965712547302246
turkish,34,0,mankenlerin modacısı geç bir vakitte kalktı,condition_b,sg,pl,sg,gpt2,7.797377586364746
turkish,34,0,mankenin modacısı geç bir vakitte kalktılar,condition_c,sg,sg,pl,gpt2,11.448125839233398
turkish,34,0,mankenin modacısı geç bir vakitte kalktı,condition_d,sg,sg,sg,gpt2,7.432032585144043
turkish,35,0,konukların teyzesi müthiş bir ağrıyla uyandılar,condition_a,sg,pl,pl,gpt2,7.0200899839401245
turkish,35,0,konukların teyzesi müthiş bir ağrıyla uyandı,condition_b,sg,pl,sg,gpt2,2.8456393480300903
turkish,35,0,konuğun teyzesi müthiş bir ağrıyla uyandılar,condition_c,sg,sg,pl,gpt2,7.773327350616455
turkish,35,0,konuğun teyzesi müthiş bir ağrıyla uyandı,condition_d,sg,sg,sg,gpt2,3.006735324859619
turkish,36,0,oğlanların amcası boş bir caddede yürüdüler,condition_a,sg,pl,pl,gpt2,9.210988521575928
turkish,36,0,oğlanların amcası boş bir caddede yürüdü,condition_b,sg,pl,sg,gpt2,7.9161787033081055
turkish,36,0,oğlanın amcası boş bir caddede yürüdüler,condition_c,sg,sg,pl,gpt2,10.217819929122925
turkish,36,0,oğlanın amcası boş bir caddede yürüdü,condition_d,sg,sg,sg,gpt2,8.20907974243164
turkish,37,0,avukatların komşusu toplantıdan sonra birden sarardılar,condition_a,sg,pl,pl,gpt2,20.999046325683594
turkish,37,0,avukatların komşusu toplantıdan sonra birden sarardı,condition_b,sg,pl,sg,gpt2,14.906283378601074
turkish,37,0,avukatın komşusu toplantıdan sonra birden sarardılar,condition_c,sg,sg,pl,gpt2,21.359548091888428
turkish,37,0,avukatın komşusu toplantıdan sonra birden sarardı,condition_d,sg,sg,sg,gpt2,14.526643753051758
turkish,38,0,ünlülerin falcısı yabancı bir ülkede kayboldular,condition_a,sg,pl,pl,gpt2,13.109014511108398
turkish,38,0,ünlülerin falcısı yabancı bir ülkede kayboldu,condition_b,sg,pl,sg,gpt2,9.482078552246094
turkish,38,0,ünlünün falcısı yabancı bir ülkede kayboldular,condition_c,sg,sg,pl,gpt2,13.745377540588379
turkish,38,0,ünlünün falcısı yabancı bir ülkede kayboldu,condition_d,sg,sg,sg,gpt2,9.147377014160156
turkish,39,0,çiftçilerin bekçisi normalden çok yavaş gezindiler,condition_a,sg,pl,pl,gpt2,16.72727057337761
turkish,39,0,çiftçilerin bekçisi normalden çok yavaş gezindi,condition_b,sg,pl,sg,gpt2,14.877936840057373
turkish,39,0,çiftçinin bekçisi normalden çok yavaş gezindiler,condition_c,sg,sg,pl,gpt2,17.771340429782867
turkish,39,0,çiftçinin bekçisi normalden çok yavaş gezindi,condition_d,sg,sg,sg,gpt2,15.113004684448242
turkish,40,0,kadınların ninesi geçen seneye göre dinçleştiler,condition_a,sg,pl,pl,gpt2,20.214486449956894
turkish,40,0,kadınların ninesi geçen seneye göre dinçleşti,condition_b,sg,pl,sg,gpt2,15.2684166431427
turkish,40,0,kadının ninesi geçen seneye göre dinçleştiler,condition_c,sg,sg,pl,gpt2,20.187849760055542
turkish,40,0,kadının ninesi geçen seneye göre dinçleşti,condition_d,sg,sg,sg,gpt2,14.76425313949585
turkish,1,1,Şarkıcıların vokalisti sahnede sürekli zıpladılar,condition_a,sg,pl,pl,gpt2,14.908937454223633
turkish,1,1,Şarkıcıların vokalisti sahnede sürekli zıpladı,condition_b,sg,pl,sg,gpt2,11.274739027023315
turkish,1,1,Şarkıcının vokalisti sahnede sürekli zıpladılar,condition_c,sg,sg,pl,gpt2,14.521462440490723
turkish,1,1,Şarkıcının vokalisti sahnede sürekli zıpladı,condition_d,sg,sg,sg,gpt2,10.804380416870117
turkish,2,1,Öğrencilerin danışmanı sınıfta birden bayıldılar,condition_a,sg,pl,pl,gpt2,21.308764934539795
turkish,2,1,Öğrencilerin danışmanı sınıfta birden bayıldı,condition_b,sg,pl,sg,gpt2,18.451077461242676
turkish,2,1,Öğrencinin danışmanı sınıfta birden bayıldılar,condition_c,sg,sg,pl,gpt2,21.24352765083313
turkish,2,1,Öğrencinin danışmanı sınıfta birden bayıldı,condition_d,sg,sg,sg,gpt2,17.082664251327515
